,ret,ret_hedged,pair
0,-0.06789294202748786,-0.09548413764596475,AUDUSD
1,-0.0980605796469819,-0.05426710841997029,AUDUSD
2,-0.16453987730061348,-0.16453987730061348,AUDUSD
3,-0.07085953878406714,-0.07085953878406714,AUDUSD
4,0.09337167070217922,0.09337167070217922,AUDUSD
5,0.19851499019333163,0.15662650602409633,AUDUSD
6,-0.11248593925759276,-0.04735949612403101,AUDUSD
7,-0.0027145811789037744,-0.019071837253655466,AUDUSD
8,-0.02867337836115713,0.0,AUDUSD
9,-0.08176854441337067,0.0,AUDUSD
10,-0.001323140252866839,-0.09535224397389797,AUDUSD
11,0.09427039232289025,0.047981936212249554,AUDUSD
12,-0.018369234835469817,0.000269323996768156,AUDUSD
13,0.06404072883172574,0.0,AUDUSD
14,-0.14690451206715638,0.0,AUDUSD
15,-0.10683447973071869,-0.19950157397691504,AUDUSD
16,0.041884816753926746,0.041884816753926746,AUDUSD
17,-0.12276295133437998,-0.12276295133437998,AUDUSD
18,-0.07464584090083548,-0.07464584090083548,AUDUSD
19,0.10616505810518007,0.10616505810518007,AUDUSD
20,0.28087208312042256,0.28087208312042256,AUDUSD
21,0.021067783302800347,0.0034022507197069007,AUDUSD
22,-0.055304885909501,0.018909754825247704,AUDUSD
23,0.03996307042996561,-0.04505311660053757,AUDUSD
24,0.1263997940532886,0.2519769467899746,AUDUSD
25,-0.21538633318445732,-0.24772508296756235,AUDUSD
26,0.4081568627450982,0.32376470588235295,AUDUSD
27,0.1578411405295317,0.1459888612394833,AUDUSD
28,0.023561259274112567,0.08882225209388883,AUDUSD
29,-0.0213727520949063,-0.009686609686609726,AUDUSD
30,-0.14465227817745796,-0.14489835059455303,AUDUSD
31,-0.06635449977158525,0.0,AUDUSD
32,-0.061324400927595946,0.0,AUDUSD
33,0.017504234895539206,-0.08000515331100233,AUDUSD
34,0.029531970995385848,0.0683377678196333,AUDUSD
