,Dates,FX,PPI,Pair,3m,6m,12m,months,fitted,FX_eff,ret,ret_eff
172,1997-05-30,0.14058963292046844,0.8164897484368184,NOKUSD,-0.0415,-0.0809,-6.389776357827476e-08,0.0,0.14501542560691788,0.14058963292046844,-0.08554879163210494,-0.09848303786078816
173,1997-06-30,0.13642937051488446,0.8269876002917579,NOKUSD,-0.04045,-0.078,-6.779661016949153e-08,0.0,0.14532588069250782,0.13642937051488446,-0.1312177685612157,-0.12516030451035487
174,1997-07-31,0.13112002727296568,0.8324316420529317,NOKUSD,-0.03215,-0.0587,-9.689922480620154e-08,0.0,0.14548687843511982,0.13112002727296568,-0.15933705714210777,-0.15920593711483488
175,1997-08-29,0.13364874437004665,0.8307602679871833,NOKUSD,-0.03275,-0.0605,-8.928571428571429e-08,0.0,0.14543745055351082,0.13364874437004665,-0.1323256218007831,-0.14299079160151296
176,1997-09-30,0.1415929203539823,0.8322401982218336,NOKUSD,-0.03555,-0.0665,-8.064516129032257e-08,0.0,0.14548121682817483,0.1415929203539823,-0.09592920353982304,-0.09204955752212396
177,1997-10-31,0.1423629400794385,0.8287043769085357,NOKUSD,-0.0325,-0.0565,-1.0416666666666667e-07,0.0,0.14537665127289562,0.1423629400794385,-0.08530387369559977,-0.0871118830346086
178,1997-11-28,0.13896609227348528,0.8327754329791879,NOKUSD,-0.035,-0.0635,-9.523809523809524e-08,0.0,0.1454970454333696,0.13896609227348528,-0.11374374652584773,-0.108893829905503
179,1997-12-31,0.1356152865551005,0.8403214024835646,NOKUSD,-0.037,-0.066,-9.049773755656108e-08,0.0,0.14572020390814253,0.1356152865551005,-0.12080609726328351,-0.13038053649407366
180,1998-01-30,0.1316898440792246,0.8496770405167351,NOKUSD,-0.0331,-0.06,-1.0204081632653062e-07,0.0,0.14599688007451173,0.1316898440792246,-0.11230509903076269,-0.15555204382638022
181,1998-02-27,0.13182177695755337,0.8569746909947029,NOKUSD,-0.03355,-0.0605,-9.803921568627453e-08,0.0,0.14621269496074266,0.13182177695755337,-0.12795939889269725,-0.15470603743738476
182,1998-03-31,0.13119055428009183,0.860132645541636,NOKUSD,-0.0315,-0.06,-9.049773755656108e-08,0.0,0.1463060857860948,0.13119055428009183,-0.06580518202689423,-0.06580518202689423
183,1998-04-30,0.13408420488066505,0.8669313336274077,NOKUSD,-0.02945,-0.0535,-1.0695187165775401e-07,0.0,0.14650714475708557,0.13408420488066505,-0.04627245910431754,-0.04627245910431754
184,1998-05-29,0.13232239027165787,0.8715502055196711,NOKUSD,-0.01895,-0.0327,-1.9193857965451055e-07,0.0,0.14664373958509952,0.13232239027165787,-0.03010334378680224,-0.03010334378680224
185,1998-06-30,0.13051422605063953,0.8764887516541684,NOKUSD,-0.01525,-0.025,-2.73972602739726e-07,0.0,0.14678978820381325,0.13051422605063953,-0.0046202036021926185,-0.0046202036021926185
186,1998-07-31,0.13260313208597987,0.8835465372739303,NOKUSD,-0.00575,-0.0105,-5.524861878453037e-07,0.0,0.14699850951831986,0.13260313208597987,-0.007823584793072769,-0.007823584793072769
187,1998-08-31,0.12813120635530784,0.8848475924017083,NOKUSD,0.042,0.069,8.695652173913044e-08,0.0,0.14703698588344988,0.12813120635530784,-0.09507335511563841,-0.09507335511563841
188,1998-09-30,0.13537295248409367,0.8812085482682388,NOKUSD,0.0485,0.0855,7.272727272727273e-08,0.0,0.14692936769893622,0.13537295248409367,-0.04909976986598075,-0.04909976986598075
189,1998-10-30,0.1368738023542294,0.8785965942454491,NOKUSD,0.04725,0.085,7.130124777183599e-08,0.0,0.14685212385696672,0.1368738023542294,-0.015056118258965245,-0.015056118258965245
190,1998-11-30,0.1332196525631461,0.88266431407146,NOKUSD,0.0535,0.0825,9.523809523809524e-08,0.0,0.14697241935400654,0.1332196525631461,-0.017664925929873232,-0.017664925929873232
191,1998-12-31,0.13242402171753956,0.885630066322771,NOKUSD,0.055,0.0905,8.333333333333334e-08,0.0,0.1470601261421897,0.13242402171753956,0.005575051314308466,0.005575051314308466
192,1999-01-29,0.13269462984833003,0.8773709748566387,NOKUSD,0.0407,0.0492,1.5748031496062992e-07,0.0,0.14681587836812657,0.13269462984833003,0.006621462029431591,0.006621462029431591
193,1999-02-26,0.12662395218679565,0.8820928518791453,NOKUSD,0.04525,0.065,1.7391304347826088e-07,0.0,0.1469555193875869,0.12662395218679565,-0.034808924456150137,-0.034808924456150137
194,1999-03-31,0.12878631774160312,0.8730718378140151,NOKUSD,0.0295,0.04,3.174603174603175e-07,0.0,0.14668873912316738,0.12878631774160312,-0.03951164228312387,-0.03951164228312387
195,1999-04-30,0.12805081056163084,0.8646956015147103,NOKUSD,0.03175,0.0395,2.777777777777778e-07,0.0,0.14644102700137757,0.12805081056163084,-0.03228160934258728,-0.03228160934258728
196,1999-05-31,0.12670256572695596,0.8644289450741065,NOKUSD,0.0295,0.037,3.7037037037037036e-07,0.0,0.1464331411167952,0.12670256572695596,-0.029204941400063578,-0.029204941400063578
197,1999-06-30,0.1276845680431063,0.8610627177700348,NOKUSD,0.02,0.02575,6.896551724137931e-07,0.0,0.14633359099928148,0.1276845680431063,-0.03709236701652252,-0.03709236701652252
198,1999-07-30,0.12864549161874622,0.8552422270426608,NOKUSD,0.01725,0.023,6.451612903225806e-07,0.0,0.14616146045563203,0.12864549161874622,0.004013739338504907,0.004013739338504907
