,Dates,FX,PPI,Pair,3m,6m,12m,months,fitted,FX_eff,ret,ret_eff
95,1990-12-31,0.8616975441619991,0.9627929069031034,CADUSD,0.010129,0.019993,2.6141057144350917e-07,54.0,0.830377760750779,0.8543357539513028,0.02180094786729847,0.024348568987612174
96,1991-01-31,0.8599191675982457,0.970952380952381,CADUSD,0.010028,0.016905,3.2940246393043024e-07,55.0,0.8190309815602161,0.8543357539513028,0.025281623527388275,0.024348568987612174
97,1991-02-28,0.8696408383337683,0.9768444586394124,CADUSD,0.008282,0.01611,3.482985615269409e-07,56.0,0.8108373033789238,0.8543357539513028,0.01791460126967581,0.0
98,1991-03-29,0.8624407072013799,0.9855165754747345,CADUSD,0.0088,0.0172,3.389830508474576e-07,57.0,0.7987776296486209,0.8543357539513028,0.005088400172488017,0.0
99,1991-04-30,0.8680555555555556,0.9847242321916707,CADUSD,0.009068000000000001,0.017465,3.55998576005696e-07,58.0,0.7998794830550724,0.8680555555555556,0.019531250000000222,0.0160590277777779
100,1991-05-31,0.8731336767659129,0.9841091492776888,CADUSD,0.007753,0.015155000000000002,3.6903092479149753e-07,59.0,0.8007348335306903,0.8680555555555556,0.018510433947437566,0.0160590277777779
101,1991-06-28,0.8753501400560223,0.9853932584269665,CADUSD,0.007005,0.013429,4.3400894058417604e-07,60.0,0.7989491175782355,0.8680555555555556,0.009278711484593805,0.0160590277777779
102,1991-07-31,0.8681309141418526,0.9847242321916707,CADUSD,0.0077930000000000004,0.015134,3.6149369193507576e-07,61.0,0.7998794830550724,0.8680555555555556,0.002257140376768829,0.0160590277777779
103,1991-08-30,0.8755034144633165,0.9820397690827453,CADUSD,0.008005,0.015687,3.322479898996611e-07,62.0,0.8036125680502855,0.8680555555555556,0.012519698826825687,0.0160590277777779
104,1991-09-30,0.8835483300936562,0.9786722257857601,CADUSD,0.0075650000000000005,0.01469,3.773015393902807e-07,63.0,0.8082955623186396,0.8680555555555556,0.03180773988337182,0.0160590277777779
105,1991-10-31,0.8904719501335708,0.9728997289972899,CADUSD,0.00705,0.012786,4.469873055605221e-07,64.0,0.8163229481576573,0.8680555555555556,0.038112199465716756,0.0160590277777779
106,1991-11-29,0.8810572687224669,0.969581143494187,CADUSD,0.007086,0.014075,3.6427218417601636e-07,65.0,0.8209378604303479,0.8680555555555556,0.022466960352423015,0.0160590277777779
107,1991-12-31,0.8652015919709293,0.9761676263595649,CADUSD,0.008128,0.015731000000000002,3.2881757201104826e-07,66.0,0.8117785241465976,0.8680555555555556,0.006142931302993704,0.0160590277777779
108,1992-01-31,0.8509189925119128,0.988632724943964,CADUSD,0.008453,0.016079,3.5066802258302064e-07,67.0,0.7944442302482921,0.8680555555555556,-0.021528250510551517,0.0160590277777779
109,1992-02-28,0.8460236886632826,0.9945756222080409,CADUSD,0.008779,0.016988999999999997,3.331889514543698e-07,68.0,0.7861798810267084,0.8680555555555556,-0.019035532994923776,0.0160590277777779
110,1992-03-31,0.8401949252226517,0.995217599234816,CADUSD,0.008651,0.017378,3.1674638117259517e-07,69.0,0.7852871308905798,0.8680555555555556,-0.032095446143505235,0.0
111,1992-04-30,0.8361204013377926,0.9922222222222222,CADUSD,0.008149,0.016168000000000002,3.275788646116553e-07,70.0,0.7894525809366397,0.8680555555555556,-0.04239130434782612,0.0
112,1992-05-29,0.8300132802124833,0.9916377406121806,CADUSD,0.005999,0.011247,4.857198367981348e-07,71.0,0.790265376434246,0.8300132802124833,-0.05179282868525892,-0.043824701195219196
113,1992-06-30,0.835282325425994,0.993075228202707,CADUSD,0.004733,0.009472,5.98157674362962e-07,72.0,0.7882663683878484,0.8300132802124833,-0.03783828934179756,-0.043824701195219196
114,1992-07-31,0.8448800270361608,0.9899196723893526,CADUSD,0.005249,0.009283,6.020832078993317e-07,73.0,0.7926545672866241,0.8300132802124833,-0.03497803311929715,-0.043824701195219196
115,1992-08-31,0.8370302167908261,0.9982644367308299,CADUSD,0.00375,0.007315,7.39863865048831e-07,74.0,0.7810501185429692,0.8300132802124833,-0.05264920063614309,-0.043824701195219196
116,1992-09-30,0.8025682182985554,0.999684443041969,CADUSD,0.015491,0.026351,2.1198117607156486e-07,75.0,0.7790754204234098,0.8300132802124833,-0.0987158908507223,-0.043824701195219196
117,1992-10-30,0.8068420203324189,0.9937264742785445,CADUSD,0.008043000000000002,0.014233,4.267668146124957e-07,76.0,0.7873607284683364,0.8300132802124833,-0.0842343069227045,-0.043824701195219196
118,1992-11-30,0.7762167197081425,0.9985871271585556,CADUSD,0.013153999999999999,0.024437999999999998,2.4006721882126994e-07,0.0,0.7806013767480693,0.8300132802124833,-0.10284871536132889,-0.043824701195219196
119,1992-12-31,0.7872156183578682,1.0064526282656594,CADUSD,0.010943000000000001,0.020893000000000002,2.8114369254125785e-07,1.0,0.7696634040617862,0.8300132802124833,-0.07486420530583315,-0.043824701195219196
120,1993-01-29,0.7890168849613381,1.0089327691584389,CADUSD,0.010178,0.019790000000000002,2.665174169131953e-07,2.0,0.7662144549136061,0.8300132802124833,-0.0673820419756983,-0.043824701195219196
121,1993-02-26,0.8005764150188136,1.0032771535580525,CADUSD,0.008509000000000001,0.017166999999999998,2.9268863782707954e-07,3.0,0.774079302698736,0.8300132802124833,-0.04715395084460816,-0.043824701195219196
122,1993-03-31,0.7940919558484872,1.001244167962675,CADUSD,0.005787,0.013272999999999998,3.5805077159941276e-07,4.0,0.7769064259310707,0.8300132802124833,-0.050266020805209255,-0.043824701195219196
123,1993-04-30,0.786720163637794,1.001860176716788,CADUSD,0.006343,0.013975,3.1348945107997114e-07,5.0,0.7760497879578188,0.8300132802124833,-0.05215954684918578,0.0
124,1993-05-31,0.7865963973884998,1.006350681536555,CADUSD,0.005301,0.0121,3.875968992248062e-07,6.0,0.7698051738642713,0.8300132802124833,-0.058286793046487984,0.0
125,1993-06-30,0.7799095304944627,1.0062111801242235,CADUSD,0.004045,0.008641,4.887824429346497e-07,7.0,0.7699991681968639,0.7799095304944627,-0.07689907970675391,-0.06036499766027126
126,1993-07-30,0.7775445144234507,1.0143079315707622,CADUSD,0.002648,0.006057,7.276431637924762e-07,8.0,0.7587396127071473,0.7799095304944627,-0.07106756861830332,-0.06036499766027126
127,1993-08-31,0.757862826828344,1.025657071339174,CADUSD,0.005171,0.010190000000000001,4.76462740613684e-07,9.0,0.74295720048581,0.7799095304944627,-0.0557029177718833,-0.06036499766027126
128,1993-09-30,0.7496251874062968,1.0247610092461996,CADUSD,0.005017,0.011373999999999999,4.063058670567202e-07,10.0,0.7442032879969178,0.7799095304944627,-0.07091454272863573,-0.06036499766027126
129,1993-10-29,0.7571742257893541,1.0202020202020203,CADUSD,0.0036079999999999997,0.0077930000000000004,6.193868070610097e-07,11.0,0.7505431380539294,0.7799095304944627,-0.024532444915575158,-0.06036499766027126
130,1993-11-30,0.7487832272557094,1.0262830482115086,CADUSD,0.002224,0.005181,8.761170492377781e-07,12.0,0.7420867005852179,0.7799095304944627,-0.04882066641707228,-0.06036499766027126
