,ret,ret_hedged,pair
0,-0.13145391194171685,-0.13145391194171685,EURUSD
1,-0.10594445142641695,-0.10594445142641695,EURUSD
2,0.257699915230291,0.257699915230291,EURUSD
3,0.2069685645196746,0.2069685645196746,EURUSD
4,0.15499956411821114,0.002005056228750801,EURUSD
5,-0.053071727243486744,-0.0038280842178527452,EURUSD
6,0.09463075276489485,0.07187772925764202,EURUSD
7,0.12442396313364079,-0.0022637238256931758,EURUSD
8,-0.029355320207548607,-0.007130702536261135,EURUSD
9,-0.046631724988438594,0.029543785195462302,EURUSD
10,-0.09351821992905507,-0.009750297265160524,EURUSD
11,0.10639431616341044,-0.0203330131284023,EURUSD
12,0.05673479049948704,0.12477529008007848,EURUSD
13,-0.0175384377655875,-0.04620414093715952,EURUSD
14,-0.08833361190038447,-0.1690913245487089,EURUSD
15,0.09600298841987298,0.09600298841987298,EURUSD
16,-0.11441647597254012,-0.11441647597254012,EURUSD
17,-0.028845163284227926,-0.028845163284227926,EURUSD
18,-0.05028827674567593,-0.05028827674567593,EURUSD
19,0.22085175703979498,0.22085175703979498,EURUSD
20,0.16966939078751864,0.16966939078751864,EURUSD
21,0.08623176791152432,0.08623176791152432,EURUSD
22,-0.09126466753585394,0.014494976608635524,EURUSD
23,0.08563672260612054,-0.041880858784396624,EURUSD
24,0.11947513812154686,0.14304876124349053,EURUSD
25,-0.05988829823026709,-0.12397321736729494,EURUSD
26,0.11769296807929441,0.12843747537625094,EURUSD
27,-0.034552405684195264,0.0,EURUSD
28,-0.053527092157149014,0.0,EURUSD
29,0.008330785692448828,-0.026946107784431073,EURUSD
30,0.01207747256793601,-0.037973733583489655,EURUSD
31,-0.10292154827228239,0.08175364693033771,EURUSD
32,-0.03799486316535283,-0.21670152159803846,EURUSD
33,-0.028990859569753336,-0.028990859569753336,EURUSD
34,0.11177995925171302,0.11177995925171302,EURUSD
