,Dates,FX,PPI,Pair,3m,6m,12m,months,fitted,FX_eff,ret,ret_eff
0,1983-01-01,0.9677,0.6322321940042009,AUDUSD,0.0,0.0,0.0,1.0,0.8508306943677046,0.9677,,
1,1983-02-28,0.9545,0.6322321940042009,AUDUSD,0.0,0.0,0.0,2.0,0.8508306943677046,0.9545,,
2,1983-03-31,0.8642,0.6334417447866845,AUDUSD,0.0,0.0,0.0,3.0,0.8502928871508617,0.8642,,
3,1983-04-29,0.8671,0.6341696992913235,AUDUSD,0.0,0.0,0.0,4.0,0.8499692139394531,0.8671,,
4,1983-05-31,0.8811,0.6316291491797024,AUDUSD,0.0,0.0,0.0,5.0,0.8510988285075787,0.8811,,
5,1983-06-30,0.8753,0.6675542031190568,AUDUSD,0.0,0.0,0.0,6.0,0.8351253335920645,0.8753,,
6,1983-07-29,0.8801,0.6662870159453304,AUDUSD,0.0,0.0,0.0,7.0,0.835688767899239,0.8753,,
7,1983-08-31,0.8782,0.6650246305418719,AUDUSD,0.0,0.0,0.0,8.0,0.8362500671768296,0.8753,,
8,1983-09-30,0.8971,0.6745910992772918,AUDUSD,0.0,0.0,0.0,9.0,0.8319964913864462,0.8753,,
9,1983-10-31,0.9135,0.6687405731523378,AUDUSD,0.0,0.0,0.0,10.0,0.8345978333209021,0.8753,,
10,1983-11-30,0.9147,0.670637171487994,AUDUSD,0.0,0.0,0.0,11.0,0.833754541507826,0.8753,,
11,1983-12-30,0.902,0.6709482432942955,AUDUSD,0.00403,0.00133,0.0,12.0,0.8336162284540807,0.8753,-0.06789294202748786,-0.09548413764596475
12,1984-01-31,0.9178,0.6651685393258427,AUDUSD,-0.0008730000000000001,-0.0044729999999999995,0.0,13.0,0.8361860804606804,0.8753,-0.03844944997380839,-0.08297537977998959
13,1984-02-29,0.9429,0.6625629546726358,AUDUSD,-0.005999,-0.009099,0.0,14.0,0.8373446115871808,0.8753,0.09106688266604945,0.01284424901643133
14,1984-03-30,0.935,0.6672872835598586,AUDUSD,-0.0065980000000000006,-0.009798000000000001,0.0,15.0,0.8352440150623527,0.8753,0.07830700034598093,0.009456810056510223
15,1984-04-30,0.9201,0.6672872835598586,AUDUSD,-0.006899,-0.008199,0.0,16.0,0.8352440150623527,0.8753,0.044262853251617384,-0.006582680739984137
16,1984-05-31,0.8992,0.6679090570257176,AUDUSD,-0.0037689999999999998,-0.002769,0.0,17.0,0.8349675535346326,0.8753,0.02730492402604834,0.0
17,1984-06-29,0.8613,0.6766679090570258,AUDUSD,-0.000271,-0.002971,0.0,18.0,0.8310730714658228,0.8753,-0.021361208953528,0.0
18,1984-07-31,0.83,0.6734050445103857,AUDUSD,-0.000269,0.0016309999999999999,0.0,0.0,0.8325238514795076,0.83,-0.05488499202915054,-0.051753684451045334
19,1984-08-31,0.8488,0.6760379817538634,AUDUSD,0.0036030000000000003,0.007703,0.0,1.0,0.831353158465586,0.8488,-0.05384015159959876,-0.030275334171141255
20,1984-09-28,0.833,0.6956928838951311,AUDUSD,0.000901,0.000901,0.0,2.0,0.8226139237257173,0.833,-0.08812260536398464,-0.04832628812978412
21,1984-10-31,0.8487,0.6909057095034405,AUDUSD,-0.0007689999999999999,-0.0017690000000000002,0.0,3.0,0.8247424634889263,0.8487,-0.07215480485405046,-0.030389580715183273
22,1984-11-30,0.8596,0.6889836795252225,AUDUSD,-0.004370000000000001,-0.01187,0.0,4.0,0.8255970630710552,0.8596,-0.047006651884700656,-0.017936707414600628
23,1984-12-31,0.8278,0.6989966555183946,AUDUSD,-0.007072,-0.016572,0.0,5.0,0.8211449550412079,0.8278,-0.0980605796469819,-0.05426710841997029
24,1985-01-31,0.815,0.6983478745127157,AUDUSD,-0.008898999999999999,-0.01699,0.0,0.0,0.8214334250352402,0.815,-0.13564534945381268,-0.06889066605735183
25,1985-02-28,0.7138,0.697700296735905,AUDUSD,-0.007999,-0.013199,0.0,0.0,0.8217213600329927,0.7138,-0.23657754010695198,-0.18450816862789898
26,1985-03-29,0.7051,0.7041024689066271,AUDUSD,-0.010171,-0.015671,0.0,0.0,0.8188747375953505,0.7051,-0.23367025323334423,-0.19444761795955678
27,1985-04-30,0.6523,0.7020173977419951,AUDUSD,-0.011290000000000001,-0.018199,0.0,0.0,0.8198018308073176,0.6523,-0.2745774021352313,-0.25476979321375526
28,1985-05-31,0.658,0.6994283606859673,AUDUSD,-0.011869,-0.019869,0.0,0.0,0.8209530043120353,0.658,-0.23603854638337385,-0.24825774020335878
29,1985-06-28,0.6655,0.7178683385579938,AUDUSD,-0.012799,-0.021799000000000002,0.0,0.0,0.8127539660230951,0.6655,-0.1981927710843373,-0.1981927710843373
30,1985-07-31,0.7271,0.7157565728994301,AUDUSD,-0.012369,-0.022269,0.0,0.0,0.8136929285105773,0.7271,-0.14337888784165886,-0.14337888784165886
31,1985-08-30,0.7034,0.7191945316829854,AUDUSD,-0.016669999999999997,-0.029869999999999997,0.0,0.0,0.8121642956728486,0.7034,-0.1555822328931572,-0.1555822328931572
32,1985-09-30,0.7077,0.7369996258885148,AUDUSD,-0.014199000000000002,-0.025799000000000002,0.0,0.0,0.8042475481505655,0.7077,-0.16613644397313543,-0.16613644397313543
33,1985-10-31,0.7002,0.7250644092749355,AUDUSD,-0.014169,-0.026869,0.0,0.0,0.8095543494211885,0.7002,-0.1854350860865519,-0.1854350860865519
34,1985-11-29,0.685,0.7209515096065874,AUDUSD,-0.016980000000000002,-0.031398,0.0,0.0,0.8113830838206214,0.685,-0.17250543609567515,-0.17250543609567515
35,1985-12-31,0.6809,0.7295620437956204,AUDUSD,-0.017998,-0.033498,0.0,0.0,0.8075545488845135,0.6809,-0.16453987730061348,-0.16453987730061348
36,1986-01-31,0.7155,0.7323685656713683,AUDUSD,-0.016569,-0.030369,0.0,0.0,0.8063066742678681,0.7155,0.002381619501260923,0.002381619501260923
37,1986-02-28,0.7012,0.7425705794947993,AUDUSD,-0.015472,-0.028172000000000003,0.0,0.0,0.8017705136204358,0.7012,-0.005531130336122403,-0.005531130336122403
38,1986-03-31,0.7119,0.7644394110985278,AUDUSD,-0.014299000000000001,-0.024999,0.0,0.0,0.7920468909079944,0.7119,0.09136900199294806,0.09136900199294806
39,1986-04-30,0.7391,0.7676269901440486,AUDUSD,-0.015569999999999999,-0.0269,0.0,0.0,0.790629585376251,0.7391,0.1232522796352582,0.1232522796352582
40,1986-05-30,0.7166,0.7653061224489796,AUDUSD,-0.0131,-0.0241,0.0,0.0,0.7916615217065165,0.7166,0.07678437265214133,0.07678437265214133
41,1986-06-30,0.6772,0.7741874527588812,AUDUSD,-0.01207,-0.02137,0.0,0.0,0.787712581649594,0.6772,-0.06862879933984312,-0.06862879933984312
42,1986-07-31,0.598,0.7796384395813512,AUDUSD,-0.013499,-0.026699,0.0,0.0,0.7852888884119933,0.598,-0.14984361671879454,-0.14984361671879454
43,1986-08-29,0.6085,0.7805296246904172,AUDUSD,-0.018571,-0.034270999999999996,0.0,0.0,0.7848926373490865,0.6085,-0.14017238943054966,-0.14017238943054966
44,1986-09-30,0.6274,0.8028517110266159,AUDUSD,-0.01747,-0.0325,0.0,0.0,0.7749674822415438,0.6274,-0.10397029420165682,-0.10397029420165682
45,1986-10-31,0.642,0.7979969765684051,AUDUSD,-0.015797,-0.029897000000000003,0.0,0.0,0.7771260614969935,0.642,-0.06277372262773728,-0.06277372262773728
46,1986-11-28,0.6488,0.7970932427331068,AUDUSD,-0.015099000000000001,-0.028999,0.0,0.0,0.7775278921483122,0.6488,-0.04714348656190326,-0.04714348656190326
47,1986-12-31,0.6648,0.8148357870894678,AUDUSD,-0.01289,-0.025969,0.0,0.0,0.7696389564060571,0.6648,-0.07085953878406714,-0.07085953878406714
48,1987-01-30,0.6608,0.8082756038195096,AUDUSD,-0.01677,-0.03197,0.0,0.0,0.7725558359265281,0.6608,-0.05761551625784367,-0.05761551625784367
49,1987-02-27,0.6748,0.8051100335695637,AUDUSD,-0.016173,-0.031373000000000005,0.0,0.0,0.7739633556028402,0.6748,-0.05211406096361848,-0.05211406096361848
